filename	acq_time
func/sub-01_task-phase1_run-01_bold.nii.gz	09:30:15.982500
func/sub-01_task-phase1_run-02_bold.nii.gz	09:36:27.407500
func/sub-01_task-phase1_run-03_bold.nii.gz	09:42:35.725000
func/sub-01_task-phase1_run-04_bold.nii.gz	09:49:3.067500
func/sub-01_task-phase2_run-01_bold.nii.gz	09:57:50.112500
func/sub-01_task-phase2_run-02_bold.nii.gz	10:05:39.152500
func/sub-01_task-phase2_run-03_bold.nii.gz	10:13:15.800000
func/sub-01_task-phase2_run-04_bold.nii.gz	10:20:50.785000
func/sub-01_task-phase2_run-05_bold.nii.gz	10:28:25.742500
func/sub-01_task-phase2_run-06_bold.nii.gz	110:36:7.087500
anat/sub-01_T1w.nii.gz	10:46:39.087500
