onset	duration	#	type	cat	block	trial	p2ans	p3ans	ansType	resp	conf	acc	rt
n/a	n/a	29	new	scene	0	0	0	1	NEW	-2	old-	0	5.92
n/a	n/a	30	new	scene	0	0	0	1	NEW	-3	OLD+	0	1.96
n/a	n/a	31	new	scene	0	0	0	1	NEW	2	new-	1	1.92
n/a	n/a	32	stay	scene	6	13	-1	-1	OLD	-3	OLD+	1	2.27
n/a	n/a	33	stay	scene	1	15	-1	-1	OLD	-3	OLD+	1	1.34
n/a	n/a	34	new	scene	0	0	0	1	NEW	-2	old-	0	1.8
n/a	n/a	35	new	scene	0	0	0	1	NEW	-3	OLD+	0	1.86
n/a	n/a	36	new	scene	0	0	0	1	NEW	3	NEW+	1	3.5
n/a	n/a	37	new	scene	0	0	0	1	NEW	2	new-	1	1.95
n/a	n/a	38	new	scene	0	0	0	1	NEW	2	new-	1	2.54
n/a	n/a	39	new	scene	0	0	0	1	NEW	3	NEW+	1	2.4
n/a	n/a	40	stay	scene	2	1	-1	-1	OLD	-3	OLD+	1	1.67
n/a	n/a	41	new	scene	0	0	0	1	NEW	-3	OLD+	0	1.25
n/a	n/a	42	switch	scene	5	11	1	-1	OLD	3	NEW+	0	1.48
n/a	n/a	43	new	scene	0	0	0	1	NEW	-2	old-	0	2.65
n/a	n/a	44	new	scene	0	0	0	1	NEW	2	new-	1	3.8
n/a	n/a	45	stay	scene	1	16	-1	-1	OLD	-3	OLD+	1	2.38
n/a	n/a	46	new	scene	0	0	0	1	NEW	2	new-	1	2.03
n/a	n/a	47	new	scene	0	0	0	1	NEW	3	NEW+	1	1.76
n/a	n/a	48	new	scene	0	0	0	1	NEW	2	new-	1	3.08
n/a	n/a	49	switch	scene	3	14	-1	-1	OLD	-3	OLD+	1	1.86
n/a	n/a	50	switch	scene	2	10	1	-1	OLD	-2	old-	1	3.17
n/a	n/a	51	stay	scene	3	1	-1	-1	OLD	2	new-	0	2.82
n/a	n/a	52	new	scene	0	0	0	1	NEW	-2	old-	0	1.95
n/a	n/a	53	stay	scene	2	18	-1	-1	OLD	-3	OLD+	1	1.13
n/a	n/a	54	stay	scene	6	5	-1	-1	OLD	-3	OLD+	1	1.3
n/a	n/a	55	stay	scene	3	13	-1	-1	OLD	-2	old-	1	1.32
n/a	n/a	56	stay	scene	1	17	-1	-1	OLD	2	new-	0	1.22
n/a	n/a	57	stay	scene	4	11	-1	-1	OLD	-3	OLD+	1	1.44
n/a	n/a	58	stay	scene	1	14	-1	-1	OLD	-3	OLD+	1	1.82
n/a	n/a	59	new	scene	0	0	0	1	NEW	3	NEW+	1	1.68
n/a	n/a	60	new	scene	0	0	0	1	NEW	-2	old-	0	2.41
n/a	n/a	61	stay	scene	3	7	-1	-1	OLD	-3	OLD+	1	1.74
n/a	n/a	62	new	scene	0	0	0	1	NEW	-3	OLD+	0	1.23
n/a	n/a	63	new	scene	0	0	0	1	NEW	2	new-	1	1.94
n/a	n/a	64	new	scene	0	0	0	1	NEW	-3	OLD+	0	1.41
n/a	n/a	65	stay	scene	2	8	-1	-1	OLD	3	NEW+	0	2.21
n/a	n/a	66	stay	scene	2	12	-1	-1	OLD	2	new-	0	1.97
n/a	n/a	67	stay	scene	5	1	-1	-1	OLD	-3	OLD+	1	1.01
n/a	n/a	68	new	scene	0	0	0	1	NEW	3	NEW+	1	1.3
n/a	n/a	69	new	scene	0	0	0	1	NEW	-3	OLD+	0	1.33
n/a	n/a	70	switch	scene	5	17	1	-1	OLD	2	new-	0	1.94
n/a	n/a	71	new	scene	0	0	0	1	NEW	2	new-	1	2.09
n/a	n/a	72	new	scene	0	0	0	1	NEW	3	NEW+	1	1.56
n/a	n/a	73	new	scene	0	0	0	1	NEW	3	NEW+	1	1.02
n/a	n/a	74	switch	scene	2	17	-1	-1	OLD	-2	old-	1	3.19
n/a	n/a	75	new	scene	0	0	0	1	NEW	3	NEW+	1	1.58
n/a	n/a	76	stay	scene	2	14	-1	-1	OLD	3	NEW+	0	3.24
n/a	n/a	77	new	scene	0	0	0	1	NEW	-3	OLD+	0	1.35
n/a	n/a	78	stay	scene	6	8	-1	-1	OLD	-2	old-	1	2.58
n/a	n/a	79	switch	scene	6	18	-1	-1	OLD	2	new-	0	1.81
n/a	n/a	80	new	scene	0	0	0	1	NEW	2	new-	1	1.22
n/a	n/a	81	new	scene	0	0	0	1	NEW	-2	old-	0	2.72
n/a	n/a	82	switch	scene	5	15	1	-1	OLD	-2	old-	1	1.63
n/a	n/a	83	switch	scene	3	4	1	-1	OLD	-2	old-	1	1.52
n/a	n/a	84	new	scene	0	0	0	1	NEW	3	NEW+	1	1.52
n/a	n/a	85	new	scene	0	0	0	1	NEW	3	NEW+	1	1.47
n/a	n/a	86	new	scene	0	0	0	1	NEW	3	NEW+	1	1.35
n/a	n/a	87	stay	scene	4	4	-1	-1	OLD	-3	OLD+	1	1.45
n/a	n/a	88	switch	scene	1	4	-1	-1	OLD	-2	old-	1	2.87
n/a	n/a	89	new	scene	0	0	0	1	NEW	3	NEW+	1	1.18
n/a	n/a	90	new	scene	0	0	0	1	NEW	3	NEW+	1	1.34
n/a	n/a	91	switch	scene	3	11	1	-1	OLD	3	NEW+	0	1.59
n/a	n/a	92	switch	scene	1	2	-1	-1	OLD	3	NEW+	0	1.6
n/a	n/a	93	switch	scene	2	13	-1	-1	OLD	3	NEW+	0	1.87
n/a	n/a	94	new	scene	0	0	0	1	NEW	2	new-	1	2.65
n/a	n/a	95	switch	scene	4	15	-1	-1	OLD	3	NEW+	0	1.57
n/a	n/a	96	new	scene	0	0	0	1	NEW	2	new-	1	2.02
n/a	n/a	97	new	scene	0	0	0	1	NEW	2	new-	1	3.33
n/a	n/a	98	stay	scene	4	16	-1	-1	OLD	-3	OLD+	1	1.68
n/a	n/a	99	stay	scene	4	14	-1	-1	OLD	2	new-	0	1.49
n/a	n/a	100	switch	scene	5	9	-1	-1	OLD	-2	old-	1	1.92
n/a	n/a	101	switch	scene	2	6	-1	-1	OLD	3	NEW+	0	1.63
n/a	n/a	102	stay	scene	5	12	-1	-1	OLD	3	NEW+	0	1.52
n/a	n/a	103	switch	scene	4	6	1	-1	OLD	-2	old-	1	2.03
n/a	n/a	104	switch	scene	1	10	1	-1	OLD	2	new-	0	3.29
n/a	n/a	105	stay	scene	6	2	-1	-1	OLD	-3	OLD+	1	2.51
n/a	n/a	106	new	scene	0	0	0	1	NEW	2	new-	1	2
n/a	n/a	107	new	scene	0	0	0	1	NEW	2	new-	1	1.13
n/a	n/a	108	switch	scene	3	8	1	-1	OLD	2	new-	0	2.86
n/a	n/a	109	switch	scene	4	17	-1	-1	OLD	2	new-	0	1.24
n/a	n/a	110	stay	scene	6	9	-1	-1	OLD	2	new-	0	1.55
n/a	n/a	111	switch	scene	3	5	-1	-1	OLD	-3	OLD+	1	1.52
n/a	n/a	112	new	scene	0	0	0	1	NEW	-2	old-	0	1.78
n/a	n/a	113	new	scene	0	0	0	1	NEW	2	new-	1	1.11
n/a	n/a	114	stay	scene	4	12	-1	-1	OLD	3	NEW+	0	1.03
n/a	n/a	115	new	scene	0	0	0	1	NEW	3	NEW+	1	1.27
n/a	n/a	116	new	scene	0	0	0	1	NEW	3	NEW+	1	2.39
n/a	n/a	117	stay	scene	1	18	-1	-1	OLD	3	NEW+	0	1.33
n/a	n/a	118	switch	scene	1	8	-1	-1	OLD	2	new-	0	3.23
n/a	n/a	119	stay	scene	5	5	-1	-1	OLD	2	new-	0	1.18
n/a	n/a	120	switch	scene	4	2	1	-1	OLD	-2	old-	1	1.48
n/a	n/a	121	new	scene	0	0	0	1	NEW	2	new-	1	1.77
n/a	n/a	122	new	scene	0	0	0	1	NEW	-2	old-	0	1.95
n/a	n/a	123	switch	scene	6	3	1	-1	OLD	2	new-	0	2.31
n/a	n/a	124	switch	scene	6	4	-1	-1	OLD	-2	old-	1	2.4
n/a	n/a	125	stay	scene	4	10	-1	-1	OLD	3	NEW+	0	2.08
n/a	n/a	126	stay	scene	5	3	-1	-1	OLD	2	new-	0	1.69
n/a	n/a	127	new	scene	0	0	0	1	NEW	3	NEW+	1	1.52
n/a	n/a	128	stay	scene	3	12	-1	-1	OLD	-2	old-	1	2.51
n/a	n/a	129	new	scene	0	0	0	1	NEW	2	new-	1	1.79
n/a	n/a	130	switch	scene	2	5	1	-1	OLD	3	NEW+	0	1.99
n/a	n/a	131	switch	scene	6	14	1	-1	OLD	3	NEW+	0	2.09
n/a	n/a	132	new	scene	0	0	0	1	NEW	3	NEW+	1	1.52
n/a	n/a	133	new	scene	0	0	0	1	NEW	2	new-	1	1.52
n/a	n/a	134	new	scene	0	0	0	1	NEW	3	NEW+	1	2.07
n/a	n/a	135	new	scene	0	0	0	1	NEW	3	NEW+	1	2.04
n/a	n/a	136	new	scene	0	0	0	1	NEW	3	NEW+	1	1.08
n/a	n/a	137	stay	scene	3	3	-1	-1	OLD	3	NEW+	0	1.06
n/a	n/a	138	new	scene	0	0	0	1	NEW	3	NEW+	1	1.62
n/a	n/a	139	switch	scene	2	15	1	-1	OLD	-2	old-	1	1.46
n/a	n/a	140	new	scene	0	0	0	1	NEW	2	new-	1	1.44
n/a	n/a	141	switch	scene	1	7	1	-1	OLD	-2	old-	1	1.5
n/a	n/a	142	switch	scene	3	2	-1	-1	OLD	-2	old-	1	0.99
n/a	n/a	143	new	scene	0	0	0	1	NEW	3	NEW+	1	1.16
n/a	n/a	144	stay	scene	5	7	-1	-1	OLD	3	NEW+	0	1.38
