filename	acq_time
func/sub-02_task-phase1_run-01_bold.nii.gz	16:26:8.555000
func/sub-02_task-phase1_run-02_bold.nii.gz	16:32:15.955000
func/sub-02_task-phase1_run-03_bold.nii.gz	16:38:30.392500
func/sub-02_task-phase1_run-04_bold.nii.gz	16:44:56.000000
func/sub-02_task-phase2_run-01_bold.nii.gz	16:53:5.907500
func/sub-02_task-phase2_run-02_bold.nii.gz	17:00:42.180000
func/sub-02_task-phase2_run-03_bold.nii.gz	17:08:30.140000
func/sub-02_task-phase2_run-04_bold.nii.gz	17:16:6.952500
func/sub-02_task-phase2_run-05_bold.nii.gz	17:16:6.952500
func/sub-02_task-phase2_run-06_bold.nii.gz	17:31:36.042500
anat/sub-02_T1w.nii.gz	17:42:20.147500
